edge	PearsonCor
ENSDARG00000097992 (geneExprCor) ENSDARG00000092578	0.833152539116118
ENSDARG00000097992 (geneExprCor) ENSDARG00000092996	0.808593236364424
ENSDARG00000098029 (geneExprCor) ENSDARG00000007601	0.859444578510205
ENSDARG00000098029 (geneExprCor) ENSDARG00000011932	0.844333435668434
ENSDARG00000098029 (geneExprCor) ENSDARG00000074902	0.809894611286272
ENSDARG00000098029 (geneExprCor) ENSDARG00000092996	0.8140173909562
ENSDARG00000098036 (geneExprCor) ENSDARG00000042698	0.81515232204719
ENSDARG00000098036 (geneExprCor) ENSDARG00000091627	0.805223711015638
ENSDARG00000098507 (geneExprCor) ENSDARG00000006124	0.809460053217401
ENSDARG00000098507 (geneExprCor) ENSDARG00000038205	0.801646460761203
ENSDARG00000098507 (geneExprCor) ENSDARG00000094557	0.810612177318589
ENSDARG00000098529 (geneExprCor) ENSDARG00000078654	0.815027478011726
ENSDARG00000098717 (geneExprCor) ENSDARG00000037551	0.820565699458948
ENSDARG00000098717 (geneExprCor) ENSDARG00000052894	0.805314979776878
ENSDARG00000098717 (geneExprCor) ENSDARG00000056387	0.856425548057252
ENSDARG00000098717 (geneExprCor) ENSDARG00000070126	0.823471608501138
ENSDARG00000098717 (geneExprCor) ENSDARG00000075301	0.835300934602846
ENSDARG00000098717 (geneExprCor) ENSDARG00000090708	0.822959187371118
ENSDARG00000098717 (geneExprCor) ENSDARG00000094668	0.820956637842455
ENSDARG00000098717 (geneExprCor) ENSDARG00000094681	0.800100810686471
ENSDARG00000099056 (geneExprCor) ENSDARG00000019339	0.813672218936994
ENSDARG00000099056 (geneExprCor) ENSDARG00000058425	0.889527846482063
ENSDARG00000099194 (geneExprCor) ENSDARG00000004735	0.814653359114599
ENSDARG00000099194 (geneExprCor) ENSDARG00000023272	0.805770000693087
ENSDARG00000099194 (geneExprCor) ENSDARG00000088178	0.857460848695226
ENSDARG00000099276 (geneExprCor) ENSDARG00000078083	0.805873621251271
ENSDARG00000099801 (geneExprCor) ENSDARG00000000887	0.9166003493677
ENSDARG00000099801 (geneExprCor) ENSDARG00000002956	0.827766874986996
ENSDARG00000099801 (geneExprCor) ENSDARG00000004874	0.860145850496592
ENSDARG00000099801 (geneExprCor) ENSDARG00000007601	0.907991785122887
ENSDARG00000099801 (geneExprCor) ENSDARG00000011932	0.803591075728038
ENSDARG00000099801 (geneExprCor) ENSDARG00000014039	0.907593936733307
ENSDARG00000099801 (geneExprCor) ENSDARG00000014209	0.878692929817516
ENSDARG00000099801 (geneExprCor) ENSDARG00000037551	0.915310861091767
ENSDARG00000099801 (geneExprCor) ENSDARG00000037874	0.87531142165412
ENSDARG00000099801 (geneExprCor) ENSDARG00000042683	0.857635271361834
ENSDARG00000099801 (geneExprCor) ENSDARG00000042698	0.923332173053812
ENSDARG00000099801 (geneExprCor) ENSDARG00000042956	0.840608713666271
ENSDARG00000099801 (geneExprCor) ENSDARG00000045580	0.861261437989496
ENSDARG00000099801 (geneExprCor) ENSDARG00000052894	0.92376570905805
ENSDARG00000099801 (geneExprCor) ENSDARG00000056387	0.822248229912567
ENSDARG00000099801 (geneExprCor) ENSDARG00000062402	0.830058070450181
ENSDARG00000099801 (geneExprCor) ENSDARG00000067815	0.802468962401175
ENSDARG00000099801 (geneExprCor) ENSDARG00000068221	0.804079978200413
ENSDARG00000099801 (geneExprCor) ENSDARG00000068398	0.800900437639542
ENSDARG00000099801 (geneExprCor) ENSDARG00000070126	0.805323978298269
ENSDARG00000099801 (geneExprCor) ENSDARG00000070858	0.853327436053527
ENSDARG00000099801 (geneExprCor) ENSDARG00000073998	0.894497574451797
ENSDARG00000099801 (geneExprCor) ENSDARG00000075301	0.853764218280846
ENSDARG00000099801 (geneExprCor) ENSDARG00000078784	0.868968195537897
ENSDARG00000099801 (geneExprCor) ENSDARG00000087061	0.801997273587252
ENSDARG00000099801 (geneExprCor) ENSDARG00000091627	0.888462807279395
ENSDARG00000099801 (geneExprCor) ENSDARG00000092578	0.854056731872124
ENSDARG00000099801 (geneExprCor) ENSDARG00000092889	0.848165408657114
ENSDARG00000099801 (geneExprCor) ENSDARG00000092996	0.871888629430273
ENSDARG00000099801 (geneExprCor) ENSDARG00000093612	0.943022123085605
ENSDARG00000099801 (geneExprCor) ENSDARG00000093709	0.810465180191602
ENSDARG00000099801 (geneExprCor) ENSDARG00000094131	0.866360544448742
ENSDARG00000099801 (geneExprCor) ENSDARG00000094282	0.820110669883038
ENSDARG00000099801 (geneExprCor) ENSDARG00000094681	0.877187401749175
ENSDARG00000099801 (geneExprCor) ENSDARG00000097269	0.934437228275045
ENSDARG00000099801 (geneExprCor) ENSDARG00000097992	0.818013161756807
ENSDARG00000099831 (geneExprCor) ENSDARG00000000887	0.88389925984755
ENSDARG00000099831 (geneExprCor) ENSDARG00000004874	0.844675493176996
ENSDARG00000099831 (geneExprCor) ENSDARG00000014039	0.816880781785521
ENSDARG00000099831 (geneExprCor) ENSDARG00000014209	0.845129843296228
ENSDARG00000099831 (geneExprCor) ENSDARG00000037551	0.83152576485258
ENSDARG00000099831 (geneExprCor) ENSDARG00000042683	0.927126105721466
ENSDARG00000099831 (geneExprCor) ENSDARG00000042698	0.901454118744826
ENSDARG00000099831 (geneExprCor) ENSDARG00000045580	0.802419701898196
ENSDARG00000099831 (geneExprCor) ENSDARG00000070052	0.83345679845726
ENSDARG00000099831 (geneExprCor) ENSDARG00000070858	0.900710517960174
ENSDARG00000099831 (geneExprCor) ENSDARG00000073998	0.81773267554064
ENSDARG00000099831 (geneExprCor) ENSDARG00000090975	0.817934741384408
ENSDARG00000099831 (geneExprCor) ENSDARG00000091627	0.842656937791128
ENSDARG00000099831 (geneExprCor) ENSDARG00000093612	0.87778938655951
ENSDARG00000099831 (geneExprCor) ENSDARG00000094131	0.826491243446241
ENSDARG00000099831 (geneExprCor) ENSDARG00000094681	0.869336981839076
ENSDARG00000099831 (geneExprCor) ENSDARG00000094719	0.856324244081364
ENSDARG00000099831 (geneExprCor) ENSDARG00000095057	0.852599376577366
ENSDARG00000099831 (geneExprCor) ENSDARG00000097269	0.885787579433177
ENSDARG00000099831 (geneExprCor) ENSDARG00000099801	0.850336633669594
ENSDARG00000099966 (geneExprCor) ENSDARG00000012261	0.871982158881753
ENSDARG00000099966 (geneExprCor) ENSDARG00000086425	0.819005899129161
ENSDARG00000099966 (geneExprCor) ENSDARG00000095904	0.801967130560916
ENSDARG00000100332 (geneExprCor) ENSDARG00000000887	0.892465325007753
ENSDARG00000100332 (geneExprCor) ENSDARG00000004874	0.917411489757451
ENSDARG00000100332 (geneExprCor) ENSDARG00000007601	0.876836190196885
ENSDARG00000100332 (geneExprCor) ENSDARG00000011932	0.865642152497365
ENSDARG00000100332 (geneExprCor) ENSDARG00000014039	0.854268432974143
ENSDARG00000100332 (geneExprCor) ENSDARG00000014209	0.891686807760151
ENSDARG00000100332 (geneExprCor) ENSDARG00000037551	0.880826036065986
ENSDARG00000100332 (geneExprCor) ENSDARG00000037874	0.873395181729327
ENSDARG00000100332 (geneExprCor) ENSDARG00000042683	0.806345470343453
ENSDARG00000100332 (geneExprCor) ENSDARG00000042698	0.853684734633072
ENSDARG00000100332 (geneExprCor) ENSDARG00000042956	0.831314873317119
ENSDARG00000100332 (geneExprCor) ENSDARG00000052894	0.904635305602359
ENSDARG00000100332 (geneExprCor) ENSDARG00000056387	0.824574542864212
ENSDARG00000100332 (geneExprCor) ENSDARG00000070126	0.85155532174011
ENSDARG00000100332 (geneExprCor) ENSDARG00000073998	0.829650847934727
ENSDARG00000100332 (geneExprCor) ENSDARG00000075301	0.914724599223592
ENSDARG00000100332 (geneExprCor) ENSDARG00000078784	0.845318886859503
ENSDARG00000100332 (geneExprCor) ENSDARG00000091627	0.864540709635436
ENSDARG00000100332 (geneExprCor) ENSDARG00000092889	0.860933119785889
ENSDARG00000100332 (geneExprCor) ENSDARG00000092996	0.849765289045029
ENSDARG00000100332 (geneExprCor) ENSDARG00000093612	0.871209801061531
ENSDARG00000100332 (geneExprCor) ENSDARG00000094681	0.803647582349108
ENSDARG00000100332 (geneExprCor) ENSDARG00000097269	0.896377163768467
ENSDARG00000100332 (geneExprCor) ENSDARG00000099801	0.878468236927674
ENSDARG00000100607 (geneExprCor) ENSDARG00000000887	0.858459814521572
ENSDARG00000100607 (geneExprCor) ENSDARG00000007601	0.839386372690731
ENSDARG00000100607 (geneExprCor) ENSDARG00000011932	0.802945128626982
ENSDARG00000100607 (geneExprCor) ENSDARG00000014209	0.825879932933007
ENSDARG00000100607 (geneExprCor) ENSDARG00000037551	0.890200580720028
ENSDARG00000100607 (geneExprCor) ENSDARG00000037874	0.871119311879369
ENSDARG00000100607 (geneExprCor) ENSDARG00000042698	0.820968095566581
ENSDARG00000100607 (geneExprCor) ENSDARG00000042956	0.82076296224202
ENSDARG00000100607 (geneExprCor) ENSDARG00000052894	0.8446672620331
ENSDARG00000100607 (geneExprCor) ENSDARG00000056387	0.890315611401927
ENSDARG00000100607 (geneExprCor) ENSDARG00000070126	0.863181685699562
ENSDARG00000100607 (geneExprCor) ENSDARG00000073998	0.803416339874293
ENSDARG00000100607 (geneExprCor) ENSDARG00000075301	0.800977425191232
ENSDARG00000100607 (geneExprCor) ENSDARG00000078784	0.802528007092187
ENSDARG00000100607 (geneExprCor) ENSDARG00000087061	0.844170312461916
ENSDARG00000100607 (geneExprCor) ENSDARG00000090708	0.859043028633472
ENSDARG00000100607 (geneExprCor) ENSDARG00000091627	0.85838833461407
ENSDARG00000100607 (geneExprCor) ENSDARG00000092889	0.809160858641239
ENSDARG00000100607 (geneExprCor) ENSDARG00000092996	0.898803875844531
ENSDARG00000100607 (geneExprCor) ENSDARG00000093126	0.86887228113394
ENSDARG00000100607 (geneExprCor) ENSDARG00000093612	0.815265460472833
ENSDARG00000100607 (geneExprCor) ENSDARG00000094282	0.814069588981414
ENSDARG00000100607 (geneExprCor) ENSDARG00000094668	0.822353491491793
ENSDARG00000100607 (geneExprCor) ENSDARG00000094681	0.862561005878287
ENSDARG00000100607 (geneExprCor) ENSDARG00000095057	0.803213629589432
ENSDARG00000100607 (geneExprCor) ENSDARG00000097269	0.857678119226458
ENSDARG00000100607 (geneExprCor) ENSDARG00000097932	0.841246392422888
ENSDARG00000100607 (geneExprCor) ENSDARG00000098717	0.874247375247499
ENSDARG00000100607 (geneExprCor) ENSDARG00000099801	0.866201014746555
ENSDARG00000101198 (geneExprCor) ENSDARG00000087061	0.816830117574861
ENSDARG00000101198 (geneExprCor) ENSDARG00000090708	0.80075799968265
ENSDARG00000101332 (geneExprCor) ENSDARG00000003920	0.808657414871208
ENSDARG00000101332 (geneExprCor) ENSDARG00000031495	0.812503432627829
ENSDARG00000101332 (geneExprCor) ENSDARG00000076290	0.81060603107484
ENSDARG00000101600 (geneExprCor) ENSDARG00000004874	0.843168790186872
ENSDARG00000101600 (geneExprCor) ENSDARG00000014039	0.879640672594557
ENSDARG00000101600 (geneExprCor) ENSDARG00000052894	0.822003897763446
ENSDARG00000101600 (geneExprCor) ENSDARG00000070858	0.808414454175254
ENSDARG00000101600 (geneExprCor) ENSDARG00000075301	0.804597697819907
ENSDARG00000101600 (geneExprCor) ENSDARG00000093612	0.800375775685776
ENSDARG00000101600 (geneExprCor) ENSDARG00000097269	0.815567967812591
ENSDARG00000101600 (geneExprCor) ENSDARG00000099801	0.81465369401403
ENSDARG00000101600 (geneExprCor) ENSDARG00000100332	0.817764456290736
ENSDARG00000101637 (geneExprCor) ENSDARG00000008049	0.836296071267496
ENSDARG00000101637 (geneExprCor) ENSDARG00000012820	0.918456029504583
ENSDARG00000101637 (geneExprCor) ENSDARG00000013351	0.846147238401389
ENSDARG00000101637 (geneExprCor) ENSDARG00000016484	0.891185364905176
ENSDARG00000101637 (geneExprCor) ENSDARG00000017762	0.815199461662877
ENSDARG00000101637 (geneExprCor) ENSDARG00000019339	0.886454910391619
ENSDARG00000101637 (geneExprCor) ENSDARG00000035325	0.849250698177877
ENSDARG00000101637 (geneExprCor) ENSDARG00000036161	0.802042963927667
ENSDARG00000101637 (geneExprCor) ENSDARG00000052856	0.807395977146629
ENSDARG00000101637 (geneExprCor) ENSDARG00000054562	0.856699106536861
ENSDARG00000101637 (geneExprCor) ENSDARG00000069552	0.826624762795696
ENSDARG00000101637 (geneExprCor) ENSDARG00000070656	0.810159924295517
ENSDARG00000101637 (geneExprCor) ENSDARG00000078118	0.846900668187095
ENSDARG00000101637 (geneExprCor) ENSDARG00000091756	0.860153461167022
ENSDARG00000101637 (geneExprCor) ENSDARG00000094557	0.815866318849137
ENSDARG00000101877 (geneExprCor) ENSDARG00000023330	0.813863282672705
ENSDARG00000102119 (geneExprCor) ENSDARG00000000887	0.917871605959626
ENSDARG00000102119 (geneExprCor) ENSDARG00000002956	0.823911368062276
ENSDARG00000102119 (geneExprCor) ENSDARG00000004874	0.879944774276754
ENSDARG00000102119 (geneExprCor) ENSDARG00000007601	0.922130928415643
ENSDARG00000102119 (geneExprCor) ENSDARG00000011932	0.860247959350717
ENSDARG00000102119 (geneExprCor) ENSDARG00000014039	0.893045009104917
ENSDARG00000102119 (geneExprCor) ENSDARG00000014209	0.924759816049363
ENSDARG00000102119 (geneExprCor) ENSDARG00000037551	0.954817095458063
ENSDARG00000102119 (geneExprCor) ENSDARG00000037874	0.838547023397294
ENSDARG00000102119 (geneExprCor) ENSDARG00000042683	0.813225996104282
ENSDARG00000102119 (geneExprCor) ENSDARG00000042698	0.903540814880811
ENSDARG00000102119 (geneExprCor) ENSDARG00000042956	0.900922220128582
ENSDARG00000102119 (geneExprCor) ENSDARG00000052894	0.890554744697089
ENSDARG00000102119 (geneExprCor) ENSDARG00000056387	0.858722830678369
ENSDARG00000102119 (geneExprCor) ENSDARG00000070126	0.842279958632772
ENSDARG00000102119 (geneExprCor) ENSDARG00000073998	0.833913482541409
ENSDARG00000102119 (geneExprCor) ENSDARG00000075301	0.848556072629242
ENSDARG00000102119 (geneExprCor) ENSDARG00000078784	0.839680772393573
ENSDARG00000102119 (geneExprCor) ENSDARG00000087061	0.883218260540786
ENSDARG00000102119 (geneExprCor) ENSDARG00000090975	0.815830122648946
ENSDARG00000102119 (geneExprCor) ENSDARG00000091627	0.902286993651204
ENSDARG00000102119 (geneExprCor) ENSDARG00000092889	0.880834917260149
ENSDARG00000102119 (geneExprCor) ENSDARG00000092996	0.927764411649202
ENSDARG00000102119 (geneExprCor) ENSDARG00000093126	0.857376113488043
ENSDARG00000102119 (geneExprCor) ENSDARG00000093600	0.818847080385461
ENSDARG00000102119 (geneExprCor) ENSDARG00000093612	0.893466918597726
ENSDARG00000102119 (geneExprCor) ENSDARG00000094131	0.811096626394704
ENSDARG00000102119 (geneExprCor) ENSDARG00000094668	0.800331275926478
ENSDARG00000102119 (geneExprCor) ENSDARG00000094681	0.933913268447609
ENSDARG00000102119 (geneExprCor) ENSDARG00000095057	0.914624982135405
ENSDARG00000102119 (geneExprCor) ENSDARG00000097269	0.947785771723323
ENSDARG00000102119 (geneExprCor) ENSDARG00000099801	0.887368675238192
ENSDARG00000102119 (geneExprCor) ENSDARG00000099831	0.849855075157698
ENSDARG00000102119 (geneExprCor) ENSDARG00000100332	0.857309119344338
ENSDARG00000102119 (geneExprCor) ENSDARG00000100607	0.887463338683917
ENSDARG00000102496 (geneExprCor) ENSDARG00000007601	0.819721734028636
ENSDARG00000102496 (geneExprCor) ENSDARG00000042698	0.840187336588518
ENSDARG00000102496 (geneExprCor) ENSDARG00000052894	0.862922909816309
ENSDARG00000102496 (geneExprCor) ENSDARG00000056387	0.822661351816592
ENSDARG00000102496 (geneExprCor) ENSDARG00000062402	0.806270441485185
ENSDARG00000102496 (geneExprCor) ENSDARG00000069758	0.895785174678958
ENSDARG00000102496 (geneExprCor) ENSDARG00000075301	0.865470744217427
ENSDARG00000102496 (geneExprCor) ENSDARG00000092578	0.822867993260639
ENSDARG00000102496 (geneExprCor) ENSDARG00000098717	0.846521963784506
ENSDARG00000102496 (geneExprCor) ENSDARG00000099801	0.858186154522866
ENSDARG00000102624 (geneExprCor) ENSDARG00000029722	0.832342227125523
ENSDARG00000102624 (geneExprCor) ENSDARG00000036161	0.823600676024434
ENSDARG00000103422 (geneExprCor) ENSDARG00000076290	0.803882197720992
ENSDARG00000103537 (geneExprCor) ENSDARG00000000887	0.83413070842781
ENSDARG00000103537 (geneExprCor) ENSDARG00000007601	0.83065685407723
ENSDARG00000103537 (geneExprCor) ENSDARG00000011932	0.850923434132952
ENSDARG00000103537 (geneExprCor) ENSDARG00000014209	0.8521581926349
ENSDARG00000103537 (geneExprCor) ENSDARG00000022817	0.808028614350325
ENSDARG00000103537 (geneExprCor) ENSDARG00000037551	0.855176831654746
ENSDARG00000103537 (geneExprCor) ENSDARG00000042698	0.836549558622984
ENSDARG00000103537 (geneExprCor) ENSDARG00000042956	0.828681640853526
ENSDARG00000103537 (geneExprCor) ENSDARG00000068221	0.855205746491411
ENSDARG00000103537 (geneExprCor) ENSDARG00000073998	0.808001732043712
ENSDARG00000103537 (geneExprCor) ENSDARG00000087061	0.802844264400608
ENSDARG00000103537 (geneExprCor) ENSDARG00000091627	0.840610502650678
ENSDARG00000103537 (geneExprCor) ENSDARG00000092889	0.884454261055703
ENSDARG00000103537 (geneExprCor) ENSDARG00000092996	0.882220274817429
ENSDARG00000103537 (geneExprCor) ENSDARG00000093612	0.856486230371641
ENSDARG00000103537 (geneExprCor) ENSDARG00000094131	0.815687132334524
ENSDARG00000103537 (geneExprCor) ENSDARG00000094681	0.811219168781406
ENSDARG00000103537 (geneExprCor) ENSDARG00000095057	0.804789357396638
ENSDARG00000103537 (geneExprCor) ENSDARG00000097269	0.877022857464908
ENSDARG00000103537 (geneExprCor) ENSDARG00000099801	0.837646821796124
ENSDARG00000103537 (geneExprCor) ENSDARG00000102119	0.864204333322962
ENSDARG00000103754 (geneExprCor) ENSDARG00000014017	0.878235021630828
ENSDARG00000103754 (geneExprCor) ENSDARG00000024488	0.86982031253204
ENSDARG00000103754 (geneExprCor) ENSDARG00000070656	0.802886675141725
ENSDARG00000103754 (geneExprCor) ENSDARG00000078654	0.819885825994642
ENSDARG00000104071 (geneExprCor) ENSDARG00000008049	0.8140057476137
ENSDARG00000104071 (geneExprCor) ENSDARG00000012820	0.873000456250506
ENSDARG00000104071 (geneExprCor) ENSDARG00000016484	0.8607339109901
ENSDARG00000104071 (geneExprCor) ENSDARG00000017762	0.8072333342167
ENSDARG00000104071 (geneExprCor) ENSDARG00000019339	0.844632823921755
ENSDARG00000104071 (geneExprCor) ENSDARG00000038205	0.800733679533646
ENSDARG00000104071 (geneExprCor) ENSDARG00000054272	0.815739979564792
ENSDARG00000104071 (geneExprCor) ENSDARG00000091756	0.82099051056923
ENSDARG00000104071 (geneExprCor) ENSDARG00000094557	0.800136214412794
ENSDARG00000104071 (geneExprCor) ENSDARG00000098507	0.823101819247631
ENSDARG00000104071 (geneExprCor) ENSDARG00000101637	0.825302510927736
ENSDARG00000104644 (geneExprCor) ENSDARG00000058328	0.806492599877304
ENSDARG00000104644 (geneExprCor) ENSDARG00000095904	0.824838550386918
ENSDARG00000104819 (geneExprCor) ENSDARG00000011851	0.8333227670368
ENSDARG00000104889 (geneExprCor) ENSDARG00000012820	0.844693815954898
ENSDARG00000104889 (geneExprCor) ENSDARG00000013351	0.818282004670983
ENSDARG00000104889 (geneExprCor) ENSDARG00000015111	0.89354652916641
ENSDARG00000104889 (geneExprCor) ENSDARG00000016484	0.84676847742595
ENSDARG00000104889 (geneExprCor) ENSDARG00000019339	0.843015184699972
ENSDARG00000104889 (geneExprCor) ENSDARG00000038005	0.858752603351218
ENSDARG00000104889 (geneExprCor) ENSDARG00000040184	0.822429306481818
ENSDARG00000104889 (geneExprCor) ENSDARG00000041141	0.810147160931667
ENSDARG00000104889 (geneExprCor) ENSDARG00000070656	0.814536392265314
ENSDARG00000104889 (geneExprCor) ENSDARG00000098935	0.802560185980163
ENSDARG00000104889 (geneExprCor) ENSDARG00000101637	0.839686934530369
ENSDARG00000104889 (geneExprCor) ENSDARG00000103422	0.807988295356042
ENSDARG00000104899 (geneExprCor) ENSDARG00000007601	0.816248881333519
ENSDARG00000104899 (geneExprCor) ENSDARG00000028306	0.804944556759411
ENSDARG00000104899 (geneExprCor) ENSDARG00000098029	0.81359095202483
ENSDARG00000104899 (geneExprCor) ENSDARG00000099966	0.813871826177725
ENSDARG00000105171 (geneExprCor) ENSDARG00000014039	0.810122542190223
ENSDARG00000105171 (geneExprCor) ENSDARG00000070858	0.860821666117006
ENSDARG00000105171 (geneExprCor) ENSDARG00000092578	0.847537998695957
ENSDARG00000105573 (geneExprCor) ENSDARG00000000887	0.868078141195379
ENSDARG00000105573 (geneExprCor) ENSDARG00000014039	0.819611039783965
ENSDARG00000105573 (geneExprCor) ENSDARG00000014209	0.887042706218623
ENSDARG00000105573 (geneExprCor) ENSDARG00000037551	0.815912148419456
ENSDARG00000105573 (geneExprCor) ENSDARG00000042698	0.849226879399534
ENSDARG00000105573 (geneExprCor) ENSDARG00000062598	0.810388568779967
ENSDARG00000105573 (geneExprCor) ENSDARG00000068221	0.835340786821834
ENSDARG00000105573 (geneExprCor) ENSDARG00000070858	0.881739369822997
ENSDARG00000105573 (geneExprCor) ENSDARG00000073998	0.836237006713341
ENSDARG00000105573 (geneExprCor) ENSDARG00000090975	0.812728541024246
ENSDARG00000105573 (geneExprCor) ENSDARG00000091627	0.844897696326063
ENSDARG00000105573 (geneExprCor) ENSDARG00000092578	0.812881338203378
ENSDARG00000105573 (geneExprCor) ENSDARG00000092889	0.82626773737162
ENSDARG00000105573 (geneExprCor) ENSDARG00000093612	0.898702005762264
ENSDARG00000105573 (geneExprCor) ENSDARG00000093709	0.806191428525787
ENSDARG00000105573 (geneExprCor) ENSDARG00000094131	0.915297232243855
ENSDARG00000105573 (geneExprCor) ENSDARG00000094681	0.812544107748521
ENSDARG00000105573 (geneExprCor) ENSDARG00000097269	0.874567143144359
ENSDARG00000105573 (geneExprCor) ENSDARG00000099801	0.87597272445429
ENSDARG00000105573 (geneExprCor) ENSDARG00000099831	0.847421568567744
ENSDARG00000105573 (geneExprCor) ENSDARG00000102119	0.828915082447357
ENSDARG00000105573 (geneExprCor) ENSDARG00000103537	0.841599357348906
ENSDARG00000105573 (geneExprCor) ENSDARG00000105171	0.81180966024281
ENSDARG00000105583 (geneExprCor) ENSDARG00000000887	0.823682959295064
ENSDARG00000105583 (geneExprCor) ENSDARG00000090975	0.828046451067419
ENSDARG00000105583 (geneExprCor) ENSDARG00000091627	0.804579170819404
ENSDARG00000105583 (geneExprCor) ENSDARG00000094681	0.825227170237812
ENSDARG00000105583 (geneExprCor) ENSDARG00000095057	0.870683793252173
ENSDARG00000105583 (geneExprCor) ENSDARG00000097269	0.816699533767065
ENSDARG00000105583 (geneExprCor) ENSDARG00000099831	0.889379578016799
ENSDARG00000105583 (geneExprCor) ENSDARG00000102119	0.806168535749975
ENSDARG00000105586 (geneExprCor) ENSDARG00000012261	0.842739192770411
ENSDARG00000105621 (geneExprCor) ENSDARG00000000887	0.876344202404573
ENSDARG00000105621 (geneExprCor) ENSDARG00000004874	0.828978100500106
ENSDARG00000105621 (geneExprCor) ENSDARG00000014039	0.880716728096489
ENSDARG00000105621 (geneExprCor) ENSDARG00000014209	0.890667544014803
ENSDARG00000105621 (geneExprCor) ENSDARG00000037551	0.854026115304566
ENSDARG00000105621 (geneExprCor) ENSDARG00000042683	0.838915148790599
ENSDARG00000105621 (geneExprCor) ENSDARG00000042698	0.849211057420925
ENSDARG00000105621 (geneExprCor) ENSDARG00000052894	0.832792647673837
ENSDARG00000105621 (geneExprCor) ENSDARG00000070858	0.866551045051114
ENSDARG00000105621 (geneExprCor) ENSDARG00000073998	0.839053360082717
ENSDARG00000105621 (geneExprCor) ENSDARG00000075301	0.827470984531312
ENSDARG00000105621 (geneExprCor) ENSDARG00000091627	0.823161593986717
ENSDARG00000105621 (geneExprCor) ENSDARG00000093612	0.87831330125441
ENSDARG00000105621 (geneExprCor) ENSDARG00000094131	0.829773999870106
ENSDARG00000105621 (geneExprCor) ENSDARG00000094681	0.899472347667395
ENSDARG00000105621 (geneExprCor) ENSDARG00000095057	0.84557551697582
ENSDARG00000105621 (geneExprCor) ENSDARG00000097269	0.902874637598879
ENSDARG00000105621 (geneExprCor) ENSDARG00000099801	0.868353853196937
ENSDARG00000105621 (geneExprCor) ENSDARG00000099831	0.870899671485088
ENSDARG00000105621 (geneExprCor) ENSDARG00000100607	0.811463772917718
ENSDARG00000105621 (geneExprCor) ENSDARG00000101600	0.844481510118246
ENSDARG00000105621 (geneExprCor) ENSDARG00000102119	0.887761005565333
ENSDARG00000105621 (geneExprCor) ENSDARG00000105573	0.883838273446962
ENSDARG00000109869 (geneExprCor) ENSDARG00000000887	0.872144168294297
ENSDARG00000109869 (geneExprCor) ENSDARG00000014209	0.817767438577621
ENSDARG00000109869 (geneExprCor) ENSDARG00000042683	0.826733858805668
ENSDARG00000109869 (geneExprCor) ENSDARG00000042698	0.879584949994082
ENSDARG00000109869 (geneExprCor) ENSDARG00000045580	0.802684243172326
ENSDARG00000109869 (geneExprCor) ENSDARG00000070858	0.842715478803801
ENSDARG00000109869 (geneExprCor) ENSDARG00000075301	0.812238734240103
ENSDARG00000109869 (geneExprCor) ENSDARG00000091627	0.837647344678148
ENSDARG00000109869 (geneExprCor) ENSDARG00000092889	0.807043777948705
ENSDARG00000109869 (geneExprCor) ENSDARG00000093612	0.84355992116649
ENSDARG00000109869 (geneExprCor) ENSDARG00000093709	0.852094996699455
ENSDARG00000109869 (geneExprCor) ENSDARG00000094131	0.82083817149721
ENSDARG00000109869 (geneExprCor) ENSDARG00000094282	0.813159960108747
ENSDARG00000109869 (geneExprCor) ENSDARG00000094681	0.802692396366212
ENSDARG00000109869 (geneExprCor) ENSDARG00000097269	0.844923297356852
ENSDARG00000109869 (geneExprCor) ENSDARG00000099801	0.822361137591225
ENSDARG00000113320 (geneExprCor) ENSDARG00000062402	0.805208945718003
ENSDARG00000114540 (geneExprCor) ENSDARG00000004874	0.814989339208284
ENSDARG00000114540 (geneExprCor) ENSDARG00000094537	0.866100856612733
ENSDARG00000114670 (geneExprCor) ENSDARG00000006260	0.817335435713996
ENSDARG00000114670 (geneExprCor) ENSDARG00000038066	0.838304853128102
ENSDARG00000116565 (geneExprCor) ENSDARG00000098029	0.811332224739092
ENSDARG00000116565 (geneExprCor) ENSDARG00000104899	0.852030783985919
ENSDARG00000117541 (geneExprCor) ENSDARG00000000887	0.923546192504022
ENSDARG00000117541 (geneExprCor) ENSDARG00000007601	0.910472389443506
ENSDARG00000117541 (geneExprCor) ENSDARG00000011932	0.859136320216404
ENSDARG00000117541 (geneExprCor) ENSDARG00000014039	0.861147782342554
ENSDARG00000117541 (geneExprCor) ENSDARG00000014209	0.916832397105486
ENSDARG00000117541 (geneExprCor) ENSDARG00000037551	0.952412288704785
ENSDARG00000117541 (geneExprCor) ENSDARG00000042698	0.889238260582213
ENSDARG00000117541 (geneExprCor) ENSDARG00000042956	0.861065648543279
ENSDARG00000117541 (geneExprCor) ENSDARG00000052894	0.854190850712696
ENSDARG00000117541 (geneExprCor) ENSDARG00000056387	0.838262984583814
ENSDARG00000117541 (geneExprCor) ENSDARG00000057368	0.828777841600724
ENSDARG00000117541 (geneExprCor) ENSDARG00000062598	0.801969057477201
ENSDARG00000117541 (geneExprCor) ENSDARG00000063186	0.811335262705224
ENSDARG00000117541 (geneExprCor) ENSDARG00000068221	0.812086296458027
ENSDARG00000117541 (geneExprCor) ENSDARG00000070126	0.851321859127128
ENSDARG00000117541 (geneExprCor) ENSDARG00000070858	0.812357684289522
